date,text,score
2019-04-17 19:09:03,people buying biotech time valuations including head words song,-1.0
2019-04-17 19:08:07,asset management group boosted pfizer stake valuation declined,-1.0
2019-04-17 19:03:09,bad day healthcare stocks almost around major drug names nlilly npfizer nnovartis nam,-1.0
2019-04-17 19:02:50,today full blown wipeout healthcare stocks across board examples far ndavita nanthem,1.0
2019-04-17 18:45:44,dd showing tpni continue,1.0
2019-04-17 18:41:15,highly rated gain year gutted,-1.0
2019-04-17 18:41:11,today full blown wipeout healthcare stocks across board examples far ndavita nanthem,1.0
2019-04-17 18:38:32,today full blown wipeout healthcare stocks across board examples far ndavita nanthem,1.0
2019-04-17 18:37:33,today full blown wipeout healthcare stocks across board examples far ndavita nanthem,1.0
2019-04-17 18:34:30,today full blown wipeout healthcare stocks across board examples far ndavita nanthem,1.0
2019-04-17 18:34:12,highly rated gain year gutted,-1.0
2019-04-17 18:33:36,lombard odier asset management usa cut stake ford mtr co del market valuation declined,-1.0
2019-04-17 18:19:46,today full blown wipeout healthcare stocks across board examples far ndavita nanthem,1.0
2019-04-17 18:19:26,daily major support anyone wanna catch knife,1.0
2019-04-17 18:17:34,mid day breakdown day price channel close lt,-1.0
2019-04-17 18:05:00,asset watch active stocks wednesday,1.0
2019-04-17 18:04:13,added bit lt,1.0
2019-04-17 17:44:11,healthcare stocks hammered week selloff way overdone more stupid political talk mrk agn,-1.0
2019-04-17 17:32:03,nhealth care stocks keep getting hammered wall street says,1.0
2019-04-17 17:28:45,bad apple down,-1.0
2019-04-17 17:21:03,sell off intensifies drug makers face prici,-1.0
2019-04-17 17:19:56,ibis capital partners llp decreased position twenty first centy fox stock rose,1.0
2019-04-17 17:16:25,uk tough market get set precedent others,-1.0
2019-04-17 17:15:11,latest addition puretech existing relationships eli lilly amgen pfizer johnson amp,-1.0
2019-04-17 17:12:30,today full blown wipeout healthcare stocks across board examples far ndavita nanthem nintuitive surgical nbiotech index ncigna nunitedhealth nmerck npfizer ns amp,1.0
2019-04-17 17:11:00,sell off intensifies drug makers face prici,-1.0
2019-04-17 17:03:45,pettee investors lowered pfizer position,-1.0
2019-04-17 17:00:51,chart free options app,1.0
2019-04-17 16:52:09,hemp inc undervalued hemp amp,1.0
2019-04-17 16:42:03,feel sorry,-1.0
2019-04-17 16:37:03,vontobel asset management lifted stake bancolombia million share value rose,1.0
2019-04-17 16:34:12,look tweet ground floor,1.0
2019-04-17 16:33:49,pfizer holder visionary asset management decreased holding million market value declined,-1.0
2019-04-17 16:33:09,look tweet ground floor,1.0
2019-04-17 16:32:37,undervalued cannabis pipeline via pharmaceutical nutraceutical cosmeceutical sectors,1.0
2019-04-17 16:18:22,yahoo finance displays rico fraud perfectly,-1.0
2019-04-17 16:17:08,inphi market valuation rose holder carlson capital lp boosted holding,1.0
2019-04-17 16:16:20,pfizer shareholder advisors capital management boosted holding million,1.0
2019-04-17 15:56:04,morning breakdown day price channel close lt,1.0
2019-04-17 15:53:07,tpni new filings out apps app store,1.0
2019-04-17 15:49:30,pfizer holder advisors preferred cut stake stock declined,-1.0
2019-04-17 15:49:28,would strongly suggest brokers check see theyve hacked manipulation bad,-1.0
2019-04-17 15:43:16,pfizer shareholder markston international lowered position,-1.0
2019-04-17 15:41:34,going bankrupt asking friend,1.0
2019-04-17 15:36:40,decent long stop,1.0
2019-04-17 15:32:43,sell off broad pharma amp,-1.0
2019-04-17 15:27:28,sell off broad pharma amp,-1.0
2019-04-17 15:09:04,looks like retest gets down great support buying opportunity,1.0
2019-04-17 14:59:49,new designed reduce implantation,1.0
2019-04-17 14:58:00,new designed reduce implantation,1.0
2019-04-17 14:55:55,im wondering hacked looked up up mil shares traded,1.0
2019-04-17 14:51:22,big pharma names getting pounded everything healthcare watching around area solid intra day support day trade working level not done yet,-1.0
2019-04-17 14:46:04,big pharma beyond oversold load up,1.0
2019-04-17 14:45:09,top target price potential,1.0
2019-04-17 14:33:04,nwave life sciences plunges dmd study data readout,1.0
2019-04-17 14:30:28,ngood luck,1.0
2019-04-17 14:23:23,case missed looked like around morning up up mil shares traded,1.0
2019-04-17 14:13:03,looked like around morning up up mil shares traded going down,-1.0
2019-04-17 13:55:22,amazing controlled game up up mil shares traded already going down,1.0
2019-04-17 13:53:29,biomed set transform multi billion dollar glaucoma market,1.0
2019-04-17 13:53:14,biomed diagnostic kit designed serve unmet need million glaucoma sufferers,1.0
2019-04-17 13:52:55,biotechnology accelerator positions multiple shots goal multi billion dollar glaucoma market commercialization target near term,1.0
2019-04-17 13:52:37,major breakthrough biomed discovers first biomarkers pediatric nonverbal autism subgroup,1.0
2019-04-17 13:47:17,major breakthrough biomed discovers first biomarkers pediatric nonverbal autism subgroup,1.0
2019-04-17 13:47:08,biotechnology accelerator positions multiple shots goal multi billion dollar glaucoma market commercialization target near term,1.0
2019-04-17 13:46:56,biomed diagnostic kit designed serve unmet need million glaucoma sufferers,1.0
2019-04-17 13:46:44,biomed set transform multi billion dollar glaucoma market,1.0
2019-04-17 13:44:24,weekhigh expect massive bounce xbe,1.0
2019-04-17 13:41:00,weekhigh expect massive bounce xbe,1.0
2019-04-17 13:40:10,up cents up mil shares traded already,1.0
2019-04-17 13:36:01,up cents up mil shares traded already,1.0
2019-04-17 13:28:17,apparently consensus point building,1.0
2019-04-17 13:24:22,up cents up mil shares traded already,1.0
2019-04-17 13:19:26,study session decline price not indication trend changing decline slows down according orders flow according accumulation distribution process trading area,-1.0
2019-04-17 12:57:01,pfizer stock price declined advisors preferred trimmed holding,-1.0
2019-04-17 12:56:53,sector rotation using alive well seeing strong inflows month heading opposite direction,1.0
2019-04-17 12:54:40,agnico eagle mines ltd shareholder bridgewater associates lp lowered stake shares rose,-1.0
2019-04-17 12:44:26,coming soon st target,1.0
2019-04-17 12:42:12,new leaf venture partners continues hold position minerva neurosciences,1.0
2019-04-17 12:40:45,pfizer stock price declined boyar asset management trimmed position,1.0
2019-04-17 12:40:20,verity asset management boosted stake pfizer stock price declined,1.0
2019-04-17 12:38:46,allstate share value rose taylor asset management decreased stake,1.0
2019-04-17 12:32:54,technical alerts expansion pivot sell setup bearish setup macd bearish centerline cros,-1.0
2019-04-17 12:24:24,pfizer shareholder brandywine global investment management decreased holding market value declined,-1.0
2019-04-17 12:24:21,vix up gt,1.0
2019-04-17 12:21:54,total profit pool mcos pbms much smaller others ni revs year ni revs want innovations keep coming though hard hate scientists much easier hate mcos,1.0
2019-04-17 12:16:30,miles capital decreased holding pfizer share value declined,1.0
2019-04-17 12:10:38,honeywell international increases stake home depot,1.0
2019-04-17 12:08:49,american campus cmntys holder resolution capital ltd decreased holding,1.0
2019-04-17 11:44:53,magellan midstream prtnrs lp holder northwestern mutual wealth management company decreased position valuation rose,-1.0
2019-04-17 11:36:38,health care selloff really accelerated today managed care touching new lows hospitals dragged,1.0
2019-04-17 11:15:18,imo got nothing already know,1.0
2019-04-17 11:10:18,coming soon st target,1.0
2019-04-17 10:48:36,newmont mining market valuation rose holder nuwave investment management cut position,-1.0
2019-04-17 10:39:55,confluence wealth management stake kimberly clark cut share value rose,1.0
2019-04-17 10:04:27,coming soon st target,1.0
2019-04-17 10:03:03,exxon mobil market valuation rose holder sequent asset management lowered holding,-1.0
2019-04-17 09:52:33,eps crane co expected,1.0
2019-04-17 09:45:55,kames capital plc increased pfizer stake million,1.0
2019-04-17 09:34:24,first hawaiian bank lifted huntington bancshares inc oh position,1.0
2019-04-17 09:28:44,gamco investors et al boosted stake salesforce com com market value rose,1.0
2019-04-17 09:22:00,charter trust company trimmed stake pfizer stock price declined,-1.0
2019-04-17 09:20:50,gladstone capital pay apr,-1.0
2019-04-17 08:41:36,coming soon st target,1.0
2019-04-17 08:10:31,nkempen life sciences conference napril april nandr xc xa choulika ph chairman chief executive officer cellectis simon harnest vp finance amp,1.0
2019-04-17 08:08:45,ncar congress usa napril april npresentation april est entitled empowering car cells genetic engineering,1.0
2019-04-17 08:05:32,abstracts cs hpv hiv nefficient gene editing elimination latent herpes simplex virus vivo aav delivered meganucleases highly efficient gmp compliant protocol manufacture ccr edited cells treat hiv infection,-1.0
2019-04-17 08:00:14,active stocks tuesday,1.0
2019-04-17 07:05:05,names highest open interest covered calls,1.0
2019-04-17 06:00:08,max money flow share price volume traded today,1.0
2019-04-17 04:00:02,short sale volume not short interest,-1.0
2019-04-17 03:19:51,eps pfizer inc expected,1.0
2019-04-17 02:18:01,short sale volume not short interest,-1.0
2019-04-17 01:59:06,asking full blown investigation revenues nyou got feeling evidence dm,1.0
2019-04-17 01:16:46,healthcare stocks watch america chooses single payer system,1.0
2019-04-17 01:04:12,gets boost nice reverses initial guidance,1.0
2019-04-17 01:01:15,top flow today free stocks app,1.0
2019-04-17 00:23:21,call fraud audit nrevenue,-1.0
2019-04-16 23:51:41,unusual options activity,-1.0
2019-04-16 23:40:01,pfizer saw major failure hold yesterday key reversal settling bearish sector main market,-1.0
2019-04-16 23:38:03,nnew insider filing nexecutive vice president ndawn rogers,-1.0
2019-04-16 22:18:01,short sale volume not short interest,-1.0
2019-04-16 22:11:08,cs survey plans present initial dmd gene therapy nmicrodystrophin data mid expectation nterm,1.0
2019-04-16 21:47:11,tues trading range lt,-1.0
2019-04-16 21:39:09,scan results macd bearish centerline cross today,-1.0
2019-04-16 21:26:18,tues trading range lt,-1.0
2019-04-16 21:20:53,asset watch names highest open interest covered calls,1.0
2019-04-16 21:06:45,bad day healthcare stocks almost around major drug names nlilly npfizer nnovartis namgen nabbott nroche nastrazeneca nmerck nbristolmyers nj amp,-1.0
2019-04-16 20:53:40,energy opportunities capital management raised position gulfport energy com new,1.0
2019-04-16 20:50:00,asset watch names highest open interest covered calls,1.0
2019-04-16 20:43:04,down today npfizer nvaluation earnings quality dividend safety scores nstock analysis,-1.0
2019-04-16 20:41:41,search tax get hits oy vey,-1.0
2019-04-16 20:25:28,health care stocks dragging broader market stocks give lasting diagnosis says,1.0
2019-04-16 20:11:07,judge slams justice department bid dismiss nurse educator lawsuit read scathing remarks,-1.0
2019-04-16 20:08:08,max pain maturity,-1.0
2019-04-16 19:55:00,asset watch max money flow share price volume traded today,1.0
2019-04-16 19:51:00,approved candidate could help bolster billion pneumococcal franchise over next decade,1.0
2019-04-16 19:40:42,health care selloff really accelerated today managed care touching new lows hospitals dragged,1.0
2019-04-16 19:37:36,health care selloff really accelerated today managed care touching new lows hospitals dragged rout medtech falling news pharma names down,-1.0
2019-04-16 19:30:00,asset watch active stocks tuesday,1.0
2019-04-16 19:23:10,global thematic partners cut newmont mining holding million,1.0
2019-04-16 19:04:01,apr call lotto size starter,-1.0
2019-04-16 19:00:21,bidaskscore lowered sold,-1.0
2019-04-16 18:56:13,cs survey plans present initial dmd gene therapy nmicrodystrophin data mid expectation nterms average microdystrophin expression high dose,1.0
2019-04-16 18:38:07,benjamin edwards amp,1.0
2019-04-16 18:24:19,winslow evans amp,1.0
2019-04-16 18:23:28,coming huge reversal,1.0
2019-04-16 18:21:28,coming huge reversal,1.0
2019-04-16 18:14:59,riverbridge partners lowered heico position,1.0
2019-04-16 18:12:08,wtf news tanking day news find xb xbb xef,-1.0
2019-04-16 18:07:55,exxon mobil market value rose milestone group decreased holding,-1.0
2019-04-16 18:00:34,coming huge reversal,1.0
2019-04-16 17:59:11,outside day today,1.0
2019-04-16 17:58:00,cigna reaches week low,-1.0
2019-04-16 17:49:05,coming huge reversal,1.0
2019-04-16 17:40:58,cant believe ur ignoring million straight buys,1.0
2019-04-16 17:37:15,coming huge reversal,1.0
2019-04-16 17:34:12,coming huge reversal,1.0
2019-04-16 17:29:26,mid day trading range lt,-1.0
2019-04-16 17:27:22,pfizer stock value declined caledonia investments plc cut stake,-1.0
2019-04-16 17:24:04,pfizer com stock price declined world asset management upped position,1.0
2019-04-16 17:16:34,pfizer stock price declined clark estates decreased stake,-1.0
2019-04-16 16:58:15,coming huge reversal,1.0
2019-04-16 16:58:05,oral oral buyers like ala xeljanz iv iv buyers like ala remicade cgrp pure play comes lot crap long,1.0
2019-04-16 16:48:28,nope final rule pointed out newsletter morn yesterday phrma deadline member cos post advertised drug price websites seem em find others,-1.0
2019-04-16 16:43:50,coming huge reversal,1.0
2019-04-16 16:39:02,historical,-1.0
2019-04-16 15:58:35,expands work including responsibilities clostridioides difficile vaccine pr,1.0
2019-04-16 15:45:50,morning trading range lt,1.0
2019-04-16 15:41:26,others outsourced us jobs country protect basic human rights shame,1.0
2019-04-16 15:37:21,cortexyme hoping ipo believes oral drug cor could treat alzheimers blocking bacterium porphyromonas gingivalis plays role tooth loss also migrate brain another long shot backed takeda lamond,1.0
2019-04-16 15:28:17,got stopped out,-1.0
2019-04-16 15:25:20,riggs asset managment company lifted holding cabot oil amp,1.0
2019-04-16 15:21:13,ross stores valuation rose dupont capital management raised million holding,1.0
2019-04-16 15:21:04,morning trading range lt,1.0
2019-04-16 15:16:31,roosevelt investment group trimmed stake pfizer million share value declined,-1.0
2019-04-16 15:12:09,verity asset management increased pfizer position million,1.0
2019-04-16 15:11:56,super cheap trades th book took time inventory charge,-1.0
2019-04-16 15:06:50,pfizer market value declined american investment services decreased holding million,1.0
2019-04-16 15:04:05,apple holder private wealth advisors decreased stake million share price declined,1.0
2019-04-16 14:56:51,wkh cents cent break coming wake up crowd xbe,1.0
2019-04-16 14:49:20,week high almost higher,1.0
2019-04-16 14:44:43,bouncing week high cents,1.0
2019-04-16 13:59:13,competitor shortfall gain need report weak results back races,-1.0
2019-04-16 13:43:01,newmont mining valuation rose foundation resource management boosted stake,1.0
2019-04-16 13:40:56,closed down bouncing faster post whales loading,-1.0
2019-04-16 13:39:11,closed down whales buying heavy,-1.0
2019-04-16 13:37:05,barrett asset management trimmed microsoft com stake,1.0
2019-04-16 13:34:14,world asset management raised pfizer com position,1.0
2019-04-16 13:32:45,closed down bids stacked oversold free money easy,-1.0
2019-04-16 13:30:06,pfizer inc december ltm peer snapshot compares key performance metrics industry peers,1.0
2019-04-16 13:29:11,interpublic group cos shares declined holder telos capital management lowered million holding,-1.0
2019-04-16 13:23:06,closed down extremely undervalued level thin xbe,-1.0
2019-04-16 13:22:39,pfizer holder uss investment management ltd decreased position million share price declined,-1.0
2019-04-16 13:19:38,closed down extremely undervalued,-1.0
2019-04-16 13:17:18,columbia sportswear company market valuation rose argent capital management increased stake,1.0
2019-04-16 13:17:10,bidaskscore reports downgraded pfizer shares,-1.0
2019-04-16 13:03:33,watch list,1.0
2019-04-16 12:50:02,closed down huge buys hitting pm,-1.0
2019-04-16 12:34:21,teachers retirement system state kentucky holds position bank america,1.0
2019-04-16 12:33:42,pfizer market valuation declined capital investment advisors trimmed stake million,-1.0
2019-04-16 12:32:08,analysts see eps varian medical systems inc,1.0
2019-04-16 12:15:58,athena capital advisors trimmed general electric co position million,-1.0
2019-04-16 12:12:34,down shorts used tiny sells afterhours failed free money xbe,-1.0
2019-04-16 12:10:35,shorts used tiny sells manipulate afterhours,-1.0
2019-04-16 12:05:53,little nugget supreme,-1.0
2019-04-16 11:57:12,people come senses realizing everything told lie,-1.0
2019-04-16 11:13:26,steve scala sees sector eps collectively up revenue growth,1.0
2019-04-16 10:09:43,microsoft corp shareholder campbell newman asset management trimmed holding,1.0
2019-04-16 10:00:24,active stocks monday,1.0
2019-04-16 09:52:38,cypress capital management decreased position pfizer,-1.0
2019-04-16 09:49:34,tokio marine asset management co ltd raised holding tjx cos new million share value rose,1.0
2019-04-16 09:36:01,short sale vol not short interest,-1.0
2019-04-16 09:22:33,visionary asset management lowered pfizer holding,1.0
2019-04-16 09:21:31,quantitative investment management lowered toll brothers holding market value rose,1.0
2019-04-16 09:19:40,thermo fisher scientific share value rose shareholder viking global investors lp decreased position,1.0
2019-04-16 09:10:15,pfizer market valuation declined oldfield partners llp trimmed holding,-1.0
2019-04-16 07:54:01,short sale volume not short interest,-1.0
2019-04-16 07:33:45,pfizer inc sees significant decrease short interest,-1.0
2019-04-16 07:31:18,pfizer inc sees significant decrease short interest,-1.0
2019-04-16 04:01:51,chart free options app,1.0
2019-04-16 02:51:44,may pfizer inc eps estimated,1.0
2019-04-16 02:41:08,cheap put options hedges puts cheaper history,-1.0
2019-04-16 02:40:42,cheap put options hedges puts cheaper history,-1.0
2019-04-16 02:40:03,cheap put options hedges puts cheaper history,-1.0
2019-04-16 02:23:44,eps expected pfizer inc,1.0
2019-04-16 02:23:21,eps expected pfizer inc,1.0
2019-04-16 01:13:54,top flow today free stocks app,1.0
2019-04-16 01:09:48,wow backorder backed up,1.0
2019-04-16 01:01:31,hundred million dollar theory viva deal comcast,1.0
2019-04-16 01:01:14,top flow today free stocks app,1.0
2019-04-16 01:00:07,hundred million dollar theory viva deal comcast,1.0
2019-04-16 00:57:37,attempting look like good citizen ohio ahead opioid trial,1.0
2019-04-16 00:54:40,health care stocks dragging broader market stocks give lasting diagnosis says,1.0
2019-04-16 00:54:25,deploys another gambit preparation ohio opioid trial sept step bribery amp,1.0
2019-04-15 23:55:05,hey big boards might want look ottv coming,-1.0
2019-04-15 23:52:46,hey big boards might want look ottv coming way look,-1.0
2019-04-15 23:45:34,bid ticks price afterhours dont miss,-1.0
2019-04-15 23:06:08,health care stocks dragging broader market stocks give lasting diagnosis says,1.0
2019-04-15 23:03:49,pfizer settled superb example stock finding support rising trend dma lurking,1.0
2019-04-15 22:46:05,down bid price afterhours free money xbe,-1.0
2019-04-15 22:29:33,afterhours assault shorts frying free money,1.0
2019-04-15 22:23:10,down shorts using tiny sells afterhours amp,-1.0
2019-04-15 22:07:50,down shorts using tiny sells afterhours amp,-1.0
2019-04-15 20:55:36,neuberger berman group cut pfizer position,-1.0
2019-04-15 20:50:15,pfizer stock price declined shareholder asset management group upped stake,-1.0
2019-04-15 20:43:06,major shift fin coming think ready big move check out chart well perfect,-1.0
2019-04-15 20:41:03,nthese health care giants could take down etfs sector says investor,1.0
2019-04-15 20:30:49,health care stocks dragging broader market stocks give lasting diagnosis says,1.0
2019-04-15 20:29:35,health care stocks dragging broader market stocks give lasting diagnosis says,1.0
2019-04-15 20:29:04,health care stocks dragging broader market stocks give lasting diagnosis says,1.0
2019-04-15 20:28:57,health care stocks dragging broader market stocks give lasting diagnosis says,1.0
2019-04-15 20:28:50,health care stocks dragging broader market stocks give lasting diagnosis says dan wiener more discussion,1.0
2019-04-15 20:26:17,pfizer holder arete wealth advisors trimmed holding,-1.0
2019-04-15 20:10:19,pfizer shareholder grassi investment management boosted position,1.0
2019-04-15 20:05:40,not think either product represent threat new vectorized aso program competitor meaningfully inferior efficacy safety signal would likely not stack up given srpt clean safety profile platelet declines seen date,-1.0
2019-04-15 19:57:57,cowen upcoming pfe ph trial mini dystrophin gene therapy pf likely ppmd modest expectations data ongoing ph trial expected per pfe official statements think presented ppmd conference june th june th,1.0
2019-04-15 19:49:45,pfizer market value declined holder westchester capital management trimmed position,1.0
2019-04-15 19:30:00,asset watch active monday,1.0
2019-04-15 19:29:59,pfizer shareholder markston international lowered holding,-1.0
2019-04-15 19:24:18,help cry humanity right,-1.0
2019-04-15 19:18:07,nseeking million ipo peninsula company betting common,-1.0
2019-04-15 19:17:36,looks like devil work never forget evil walk amongst us dear lord deliver us evil,1.0
2019-04-15 19:05:44,pfizer market value declined miles capital lowered stake,-1.0
2019-04-15 18:59:37,more employees india us bring back jobs,1.0
2019-04-15 18:55:35,war white males continues,-1.0
2019-04-15 18:45:02,advisors preferred stake pfizer trimmed stock declined,-1.0
2019-04-15 18:36:02,short sale vol not short interest,-1.0
2019-04-15 18:16:08,major shift fin coming think ready big move check out chart well perfect,-1.0
2019-04-15 17:54:02,tribe gambit delaying generic entries mkt remains quite effective generic approvals amp,1.0
2019-04-15 17:50:29,winslow capital management cut stake expedia million valuation rose,-1.0
2019-04-15 17:46:04,enjoy losses,-1.0
2019-04-15 17:36:46,already euro patent atorvastatin patent issued think see licensing deals structure,1.0
2019-04-15 17:33:10,max pain maturity,-1.0
2019-04-15 17:30:21,nselective repression orf repeat expansion containing transcripts treatment,1.0
2019-04-15 17:29:13,bouchey financial group ltd lifted amazon com position,1.0
2019-04-15 17:22:45,mid day trading range gt,1.0
2019-04-15 17:18:15,oak ridge investments trimmed stake matador resources co million,-1.0
2019-04-15 16:57:04,nselective repression orf repeat expansion containing transcripts treatment,1.0
2019-04-15 16:53:41,pfizer shareholder beacon financial group lowered position,-1.0
2019-04-15 16:50:36,major shift fin coming think ready big move check out chart well perfect,-1.0
2019-04-15 16:49:10,down oversold shorts playing fire easy bounce,-1.0
2019-04-15 16:43:31,down shorts trying hard,-1.0
2019-04-15 16:29:44,major shift fin coming think ready big move check out chart well perfect,-1.0
2019-04-15 16:20:38,major shift fin coming think ready big move check out chart well perfect,-1.0
2019-04-15 16:17:10,team up xab gilead sciences novo nordisk announce intent initiate clinical collaboration nash xbb,1.0
2019-04-15 16:15:35,major shift fin coming think ready big move check out chart well perfect,-1.0
2019-04-15 16:07:36,chevron new market value rose guyasuta investment advisors raised holding,1.0
2019-04-15 16:03:29,pfizer valent pneumonia vaccine candidate shows positive action mid stage study great dividend stock buy pfe,1.0
2019-04-15 15:50:57,new post dow jones industrial average today look dow components,1.0
2019-04-15 15:48:28,mackay shields lowered resmed stake market value declined,-1.0
2019-04-15 15:38:54,new post dow jones industrial average today look dow components,1.0
2019-04-15 15:31:42,major shift fin coming think ready big move check out chart well perfect,-1.0
2019-04-15 15:30:47,disney share price declined puzo michael boosted position million,1.0
2019-04-15 15:30:00,expands work including responsibilities clostridioides difficile vaccine pr multivitamin brand narrative work emerging markets,1.0
2019-04-15 15:26:37,major shift fin coming think ready big move check out chart well perfect,-1.0
2019-04-15 15:23:29,major shift fin coming think ready big move check out chart well perfect,-1.0
2019-04-15 15:23:13,major shift fin coming think ready big move check out chart well perfect,-1.0
2019-04-15 15:21:45,major shift fin coming think ready big move check out chart well perfect,-1.0
2019-04-15 15:05:50,pfizer shares declined stanley laman group ltd trimmed stake,-1.0
2019-04-15 15:04:52,verity asset management holding pfizer raised,1.0
2019-04-15 15:03:20,intra market valuation declined schroder investment management group trimmed holding,-1.0
2019-04-15 14:37:42,disappoint,1.0
2019-04-15 14:36:17,already euro patent atorvastatin patent issued think see licensing deals structured licenses license amp,1.0
2019-04-15 14:35:13,going schmucks still company,1.0
2019-04-15 14:32:27,rebrand us airways,1.0
2019-04-15 14:29:06,poised retest wk low,-1.0
2019-04-15 14:21:59,supreme court gambit failed multiple generic restasis approvals imminent,-1.0
2019-04-15 14:07:20,recent technical alerts macd bearish signal line cross plus more alerts,1.0
2019-04-15 13:48:38,peers weak indicates sector not getting much inflow today bmy positive major follow thru,1.0
2019-04-15 13:30:42,advisors preferred lowered pfizer stake shares declined,-1.0
2019-04-15 13:28:46,top active today,1.0
2019-04-15 13:14:28,metlife shareholder rnc capital management cut position,1.0
2019-04-15 12:54:46,pfizer market value declined shareholder verity asset management lifted stake,1.0
2019-04-15 12:44:13,estee lauder stock price rose mu investments trimmed stake,-1.0
2019-04-15 12:41:41,wilbanks smith amp,1.0
2019-04-15 12:34:49,bounce market figures bernie chance hell winning,1.0
2019-04-15 12:33:08,pfizer valent pneumonia vaccine candidate shows positive action mid stage study,1.0
2019-04-15 12:25:17,advisors preferred holding pfizer cut stock price declined,-1.0
2019-04-15 12:22:07,headinvest increased johnson amp,1.0
2019-04-15 12:11:15,pfizer presents new data phase study valent pneumococcal conjugate vaccine,1.0
2019-04-15 12:10:56,dalton greiner hartman maher amp,1.0
2019-04-15 12:07:03,cam group holding raised pfizer stake million,1.0
2019-04-15 12:01:40,pfizer valent pneumonia vaccine candidate shows positive action mid stage study,1.0
2019-04-15 11:53:19,pfizer valent pneumonia vaccine candidate shows positive action mid stage study,1.0
2019-04-15 10:44:49,pfizer inc shares declined alliancebernstein lp upped million stake,1.0
2019-04-15 10:30:22,active stocks friday,1.0
2019-04-15 10:24:15,connor clark amp,1.0
2019-04-15 09:46:49,metlife share value rose cutler capital management upped position,1.0
2019-04-15 09:43:24,facebook holding lifted welch capital partners llc,1.0
2019-04-15 09:08:39,destination wealth management trimmed holding pfizer,1.0
2019-04-15 09:04:06,private wealth partners holds stake amazon com,1.0
2019-04-15 08:37:22,pfizer long term bullish trend elliott wave cycles,1.0
2019-04-15 03:47:27,eps pfizer inc expected,1.0
2019-04-15 03:05:45,extremely oversold lotto could buy whole co mktcap,1.0
2019-04-15 01:54:17,watching bearish fludder kicker,-1.0
2019-04-15 01:26:47,pfizer long term bullish trend elliott wave cycles,1.0
2019-04-15 01:20:12,pfizer long term bullish trend elliott wave cycles,1.0
2019-04-15 01:09:11,trouble drug companies states follow florida lead,-1.0
2019-04-14 23:19:17,medtronic currently stock struggling sector note resistance next support would favour boring component,1.0
2019-04-14 22:36:51,yee march tail value branded otc vascepa million perpetuity many folks considered tail value aspect branded business well good fit vascepa,1.0
2019-04-14 22:09:20,ottv not going up accident comcast deal real,1.0
2019-04-14 21:50:04,ncontract drug manufacturer catalent buy paragon bioservices billion deal,1.0
2019-04-14 21:49:01,ottv not going up accident comcast deal real,1.0
2019-04-14 21:45:12,ottv not going up accident comcast deal real,1.0
2019-04-14 20:48:41,stock yards bancorp market value rose shareholder american research amp,1.0
2019-04-14 20:22:40,pfizer stock declined holder pettee investors trimmed holding,-1.0
2019-04-14 20:15:47,fragasso group trimmed million exxon mobil holding,-1.0
2019-04-14 20:04:28,allen investment management trimmed nvidia stake share price declined,1.0
2019-04-14 19:48:58,pfizer shares declined asset management group boosted stake,1.0
2019-04-14 19:36:02,short sale volume not short interest,-1.0
2019-04-14 19:06:47,ar asset management decreased american airlines group position,1.0
2019-04-14 18:54:01,short sale vol not short interest,-1.0
2019-04-14 18:23:32,look tweet comcast announcement must imminent,1.0
2019-04-14 18:21:32,look tweet comcast announcement imminent,1.0
2019-04-14 18:07:49,chapstick,1.0
2019-04-14 17:59:18,pfizer stock declined verity asset management lifted stake,1.0
2019-04-14 17:54:33,market valuation rose holder sky investment group boosted position,-1.0
2019-04-14 17:46:20,beauty range play natural stop break range takes out play quick stop ready breako,-1.0
2019-04-14 17:45:35,data shows acc inhibitor acts multiple points denovo lipogenesis decrease fat immune cell activatio,1.0
2019-04-14 17:39:02,beauty range play natural stop break range takes out play quick stop ready breakout lose not respecting stop not waiting till range boundaries chasing breakout quickly plan trade trade plan,1.0
2019-04-14 17:26:56,pfizer stock price declined shareholder miles capital decreased holding,-1.0
2019-04-14 16:14:53,exxon mobil share value rose lawson kroeker investment management decreased position,1.0
2019-04-14 16:09:42,greenwood gearhart holding merck amp,1.0
2019-04-14 15:54:47,credicorp ltd market valuation rose toron capital markets increased million holding,-1.0
2019-04-14 15:28:26,pfizer conversations looking hard biotechnology companies late stage pipelines bristol myers,-1.0
2019-04-14 13:56:06,os million float billion sales million market cap,-1.0
2019-04-14 13:53:47,truly amazing tiger woods still hunt thru get,1.0
2019-04-14 13:31:02,pfizer upgraded zacks investment research,1.0
2019-04-14 13:27:46,os million float billion sales million market cap,-1.0
2019-04-14 11:43:52,pfizer conversations looking hard biotechnology companies late stage pipelines bristol myers,-1.0
2019-04-14 10:59:13,great presentation pf acc inhibitor phase readout later year nimportant considerations therapeuti,1.0
2019-04-14 10:54:02,short sale volume not short interest,-1.0
2019-04-14 10:43:27,pfizer conversations looking hard biotechnology companies late stage pipelines bristol myers,-1.0
2019-04-14 10:34:40,advisors preferred trimmed stake pfizer,-1.0
2019-04-14 10:10:33,pfizer inc market value declined holder bb amp,1.0
2019-04-14 10:10:25,pfizer inc stock declined shareholder bb amp,-1.0
2019-04-14 10:10:17,pfizer inc shareholder bb amp,1.0
2019-04-14 09:58:01,dollar gen new valuation rose davidson kempner capital management lp upped holding,1.0
2019-04-14 09:27:34,pfizer valuation declined levin capital strategies lp cut holding,-1.0
